"ID","Title","description","streetaddress","city","state","amenityfeatures","type","Year","unclearaddress","notes","dateadded","lastmodified","full.address","lon","lat","geoAddress","status"
161,"Tyson Place","(Can enter through rear of ""Leon's"")","227 W. Chase Street","Baltimore","MD","(M),(R)","Restaurant",1977,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","227 W. Chase Street, Baltimore, MD","-76.6191881","39.3016308","227 w chase st, baltimore, md 21201, usa","Geocoded"
162,"Y.M.C.A.","","24 W. Franklin","Baltimore","MD","(M),(H)","Hotels",1977,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","24 W. Franklin, Baltimore, MD","-76.6165858","39.2954574","24 w franklin st, baltimore, md 21201, usa","Geocoded"
163,"Zodiac","","632 S. Bond","Baltimore","MD","","Bars/Clubs",1977,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","632 S. Bond, Baltimore, MD","-76.5954768","39.2837771","632 s bond st, baltimore, md 21231, usa","Geocoded"
171,"Bull Ring Lounge","Colonial Hotel at Antietam","57 S. Potomac","Hagerstown","MD","(M),(YC),(*)","Bars/Clubs,Hotels",1977,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","57 S. Potomac, Hagerstown, MD","-77.721462","39.6409329","57 s potomac st, hagerstown, md 21740, usa","Geocoded"
173,"Little Campus","","63 Maryland","Annapolis","MD","(M)","Bars/Clubs",1976,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","63 Maryland, Annapolis, MD","-76.4897218","38.9796937","63 maryland ave, annapolis, md 21401, usa","Geocoded"
176,"Port of Annapolis Pub","","186 Main St.","Annapolis","MD","(M)","Bars/Clubs",1976,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","186 Main St., Annapolis, MD","-76.490422","38.978155","186 main st, annapolis, md 21401, usa","Geocoded"
177,"Cat's Meow Steam Bath","","2206 N. Charles","Baltimore","MD","(M)","Baths",1976,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","2206 N. Charles, Baltimore, MD","-76.6170776","39.3144569","2206 n charles st, baltimore, md 21218, usa","Geocoded"
178,"Club East Baths","","1105 Cathedral","Baltimore","MD","(*)","Baths",1976,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","1105 Cathedral, Baltimore, MD","-76.617758","39.302556","1105 cathedral st, baltimore, md 21201, usa","Geocoded"
179,"Club Mitchell","","1003 E. Pratt","Baltimore","MD","(P),(G),(D),(*)","Bars/Clubs",1976,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","1003 E. Pratt, Baltimore, MD","-76.6012464","39.2878684","1003 e pratt st, baltimore, md 21202, usa","Geocoded"
180,"Fay's Mistake","","2218 Boston","Baltimore","MD","(M),(RT),(G)","Bars/Clubs",1976,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","2218 Boston, Baltimore, MD","-76.5850064","39.283682","2218 boston st, baltimore, md 21231, usa","Geocoded"
181,"Gallery","[also (SM) in back room called 'Shipmates']","1735 Maryland","Baltimore","MD","(W),(*),(SM)","Bars/Clubs",1976,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","1735 Maryland, Baltimore, MD","-76.6176464","39.3096234","1735 maryland ave, baltimore, md 21201, usa","Geocoded"
182,"Hippoptamus","(Unisex)(Disco) at Charles","1 W. Eager","Baltimore","MD","(M),(HIP),(YC),(D),(B),(*)","Bars/Clubs",1976,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","1 W. Eager, Baltimore, MD","-76.6163574","39.3008418","1 w eager st, baltimore, md 21201, usa","Geocoded"
183,"Horse You Came In ON","","1626 Thames","Baltimore","MD","(M),(YC),(D),(R)","Restaurant",1976,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","1626 Thames, Baltimore, MD","-76.5941298","39.2815385","1626 thames st, baltimore, md 21231, usa","Geocoded"
184,"Howard Bar","","715 Howard St.","Baltimore","MD","(B),(RT)","Bars/Clubs",1976,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","715 Howard St., Baltimore, MD","-76.6197451","39.2982162","715 n howard st, baltimore, md 21201, usa","Geocoded"
185,"Jack's La Sauna","(baths- massage) Marylander Apts.- lower level arcade","3501 St. Paul","Baltimore","MD","","Baths",1976,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","3501 St. Paul, Baltimore, MD","-76.6157291","39.3304334","3501 st paul st, baltimore, md 21218, usa","Geocoded"
187,"Leon's","","870 Park Ave.","Baltimore","MD","(*)","Bars/Clubs",1976,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","870 Park Ave., Baltimore, MD","-76.6189891","39.3015442","870 park ave, baltimore, md 21201, usa","Geocoded"
188,"Mary's Downtown Club","(Some G) (DIsco)","1101 Cathedral","Baltimore","MD","(HIP),(YC),(G),(B),(D),(*)","Bars/Clubs",1976,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","1101 Cathedral, Baltimore, MD","-76.6178248","39.302445","1101 cathedral st, baltimore, md 21201, usa","Geocoded"
189,"One West","at Charles (Adjoins the 'Hippo')","1 W. Eager","Baltimore","MD","(YC),(D),(*)","Bars/Clubs",1976,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","1 W. Eager, Baltimore, MD","-76.6163574","39.3008418","1 w eager st, baltimore, md 21201, usa","Geocoded"
191,"Peabody Book Store","(a bar)","921 Charles St.","Baltimore","MD","(M),(HIP),(YC)","Bars/Clubs",1976,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","921 Charles St., Baltimore, MD","-76.6158047","39.299935","921 n charles st, baltimore, md 21201, usa","Geocoded"
192,"Sanitary European Turkish Baths","","1425 E. Baltimore","Baltimore","MD","(RT)","Baths",1976,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","1425 E. Baltimore, Baltimore, MD","-76.5977944","39.2912747","1425 e baltimore st, baltimore, md 21231, usa","Geocoded"
193,"Satelite","","1901 Aliceanna","Baltimore","MD","(G),(D),(*)","Bars/Clubs",1976,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","1901 Aliceanna, Baltimore, MD","-76.5897871","39.2835112","1901 aliceanna st, baltimore, md 21231, usa","Geocoded"
194,"Senator","(Best Sunday afternoons)","612 N. Howard St.","Baltimore","MD","(RT),(*)","Bars/Clubs",1976,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","612 N. Howard St., Baltimore, MD","-76.6202656","39.2972148","612 n howard st, baltimore, md 21201, usa","Geocoded"
195,"724 Magazines & Books","","724 N. Howard St.","Baltimore","MD","","Book Store",1976,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","724 N. Howard St., Baltimore, MD","-76.620332","39.29788","724 n howard st, baltimore, md 21201, usa","Geocoded"
197,"Shot Tower","","4 N. High St.","Baltimore","MD","(M),(B),(G),(RT)","Bars/Clubs",1976,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","4 N. High St., Baltimore, MD","-76.6045234","39.2904544","4 n high st, baltimore, md 21202, usa","Geocoded"
198,"Y.M.C.A.","","24 W. Franklin","Baltimore","MD","","Hotels",1976,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","24 W. Franklin, Baltimore, MD","-76.6165858","39.2954574","24 w franklin st, baltimore, md 21201, usa","Geocoded"
199,"Zodiac","","632 S. Bond","Baltimore","MD","","Bars/Clubs",1976,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","632 S. Bond, Baltimore, MD","-76.5954768","39.2837771","632 s bond st, baltimore, md 21231, usa","Geocoded"
209,"Little Campus","","63 Maryland ","Annapolis","MD","(M)","Bars/Clubs",1975,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","63 Maryland , Annapolis, MD","-76.4897218","38.9796937","63 maryland ave, annapolis, md 21401, usa","Geocoded"
212,"Port of Annapolis Pub","","186 Main St.","Annapolis","MD","(M)","Bars/Clubs",1975,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","186 Main St., Annapolis, MD","-76.490422","38.978155","186 main st, annapolis, md 21401, usa","Geocoded"
215,"Body Shop","","1 Eager St.","Baltimore","MD","(P),(YC),(D),(*)","Bars/Clubs",1975,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","1 Eager St., Baltimore, MD","-76.6155591","39.3008879","1 e eager st, baltimore, md 21202, usa","Geocoded"
217,"Cat's Meow Steam Baths ","","2206 N. Charles","Baltimore","MD","","Baths",1975,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","2206 N. Charles, Baltimore, MD","-76.6170776","39.3144569","2206 n charles st, baltimore, md 21218, usa","Geocoded"
218,"Club East Baths","","1105 Cathedral","Baltimore","MD","(*)","Baths",1975,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","1105 Cathedral, Baltimore, MD","-76.617758","39.302556","1105 cathedral st, baltimore, md 21201, usa","Geocoded"
219,"Club Mitchell","","1003 E. Pratt","Baltimore","MD","(P),(G),(D),(*)","Bars/Clubs",1975,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","1003 E. Pratt, Baltimore, MD","-76.6012464","39.2878684","1003 e pratt st, baltimore, md 21202, usa","Geocoded"
220,"Club Nine Hundred","","900 Monument","Baltimore","MD","(M),(B),(G),(RT),(D)","Bars/Clubs",1975,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","900 Monument, Baltimore, MD","-76.6055729","39.2980768","900 e monument st, baltimore, md 21202, usa","Geocoded"
222,"Fay's Mistake","","2218 Boston","Baltimore","MD","(M),(G),(RT)","Bars/Clubs",1975,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","2218 Boston, Baltimore, MD","-76.5850064","39.283682","2218 boston st, baltimore, md 21231, usa","Geocoded"
223,"Gallery","","1735 Maryland","Baltimore","MD","(W),(SM),(*)","Bars/Clubs",1975,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","1735 Maryland, Baltimore, MD","-76.6176464","39.3096234","1735 maryland ave, baltimore, md 21201, usa","Geocoded"
225,"Horse You Came In On","","1626 Thames","Baltimore","MD","(HIP),(YC),(D),(R)","Restaurant",1975,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","1626 Thames, Baltimore, MD","-76.5941298","39.2815385","1626 thames st, baltimore, md 21231, usa","Geocoded"
226,"Howard Bar","","715 Howard St.","Baltimore","MD","(B),(M),(RT)","Bars/Clubs",1975,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","715 Howard St., Baltimore, MD","-76.6197451","39.2982162","715 n howard st, baltimore, md 21201, usa","Geocoded"
228,"Leon's","","870 Park Ave.","Baltimore","MD","(*)","Bars/Clubs",1975,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","870 Park Ave., Baltimore, MD","-76.6189891","39.3015442","870 park ave, baltimore, md 21201, usa","Geocoded"
229,"Mary's Downtown Club","(Weekends*)","1101 Cathedral","Baltimore","MD","(YC),(D),(*)","Bars/Clubs",1975,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","1101 Cathedral, Baltimore, MD","-76.6178248","39.302445","1101 cathedral st, baltimore, md 21201, usa","Geocoded"
232,"Peabody Book Store","(bar)","921 Charles St.","Baltimore","MD","(M),(HIP),(YC)","Bars/Clubs",1975,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","921 Charles St., Baltimore, MD","-76.6158047","39.299935","921 n charles st, baltimore, md 21201, usa","Geocoded"
234,"Sanitary European Turkish Baths","","1425 E. Baltimore","Baltimore","MD","","Baths",1975,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","1425 E. Baltimore, Baltimore, MD","-76.5977944","39.2912747","1425 e baltimore st, baltimore, md 21231, usa","Geocoded"
235,"Satelite","","1901 Aliceanna","Baltimore","MD","(G),(D),(*)","Bars/Clubs",1975,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","1901 Aliceanna, Baltimore, MD","-76.5897871","39.2835112","1901 aliceanna st, baltimore, md 21231, usa","Geocoded"
236,"Senator","","612 N. Howard St.","Baltimore","MD","(RT),(*)","Bars/Clubs",1975,NA,NA,"4/13/2020 3:37pm","5/7/2020 7:25am","612 N. Howard St., Baltimore, MD","-76.6202656","39.2972148","612 n howard st, baltimore, md 21201, usa","Geocoded"
237,"724 Magazines & Books","","724 N. Howard St.","Baltimore","MD","","Book Store",1975,NA,NA,"4/14/2020 10:42am","5/7/2020 7:25am","724 N. Howard St., Baltimore, MD","-76.620332","39.29788","724 n howard st, baltimore, md 21201, usa","Geocoded"
238,"Shot Tower","","4 N. High St.","Baltimore","MD","(M),(B),(G),(RT)","Bars/Clubs",1975,NA,NA,"4/14/2020 10:42am","5/7/2020 7:25am","4 N. High St., Baltimore, MD","-76.6045234","39.2904544","4 n high st, baltimore, md 21202, usa","Geocoded"
239,"Y.M.C.H.","","24 W. Franklin","Baltimore","MD","(M),(H)","Hotels",1975,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","24 W. Franklin, Baltimore, MD","-76.6165858","39.2954574","24 w franklin st, baltimore, md 21201, usa","Geocoded"
240,"Zodiac","","632 S. Bond","Baltimore","MD","","Bars/Clubs",1975,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","632 S. Bond, Baltimore, MD","-76.5954768","39.2837771","632 s bond st, baltimore, md 21231, usa","Geocoded"
245,"Eagle's Cafe","","65 N. Mechanic","Cumberland","MD","(M)","Restaurant",1975,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","65 N. Mechanic, Cumberland, MD","-78.763712","39.6524452","65 n mechanic st, cumberland, md 21502, usa","Geocoded"
246,"Gay Nineties","","41 N. Protomoc St.","Hagerstown","MD","(*)","Bars/Clubs",1975,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","41 N. Protomoc St., Hagerstown, MD","-77.7197451","39.6431403","41 n potomac st, hagerstown, md 21740, usa","Geocoded"
249,"Barrister Inn","","66 State Circle","Annapolis","MD","(M)","Bars/Clubs",1974,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","66 State Circle, Annapolis, MD","-76.4899714","38.9793178","66 state cir, annapolis, md 21401, usa","Geocoded"
250,"Little Campus","","63 Maryland","Annapolis","MD","(M)","Bars/Clubs",1974,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","63 Maryland, Annapolis, MD","-76.4897218","38.9796937","63 maryland ave, annapolis, md 21401, usa","Geocoded"
252,"Port of Annapolis Bar","","186 Main St.","Annapolis","MD","","Bars/Clubs",1974,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","186 Main St., Annapolis, MD","-76.490422","38.978155","186 main st, annapolis, md 21401, usa","Geocoded"
256,"Body Shop","(behind the 'Hippo')","1 Eager St.","Baltimore","MD","(YC),(D),(R),(*)","Restaurant",1974,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","1 Eager St., Baltimore, MD","-76.6155591","39.3008879","1 e eager st, baltimore, md 21202, usa","Geocoded"
258,"Cat's Meow Steam Baths","","666 N. Charles St.","Baltimore","MD","","Baths",1974,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","666 N. Charles St., Baltimore, MD","-76.6158555","39.2985868","666 n charles st, baltimore, md 21201, usa","Geocoded"
259,"Club East Baths","","1105 Cathedral","Baltimore","MD","(*)","Baths",1974,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","1105 Cathedral, Baltimore, MD","-76.617758","39.302556","1105 cathedral st, baltimore, md 21201, usa","Geocoded"
260,"Club Mitchell ","","1000 E. Pratt St.","Baltimore","MD","(G),(P),(D),(*)","Bars/Clubs",1974,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","1000 E. Pratt St., Baltimore, MD","-76.601532","39.2879353","1000 e pratt st, baltimore, md 21202, usa","Geocoded"
261,"Club Nine- Hundred","","900 Monument ","Baltimore","MD","(M),(B),(G),(RT),(D),(*)","Bars/Clubs",1974,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","900 Monument , Baltimore, MD","-76.6055729","39.2980768","900 e monument st, baltimore, md 21202, usa","Geocoded"
264,"Fay's Mistake","","2218 Boston","Baltimore","MD","(M),(G),(RT)","Bars/Clubs",1974,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","2218 Boston, Baltimore, MD","-76.5850064","39.283682","2218 boston st, baltimore, md 21231, usa","Geocoded"
267,"Horse You Came In On","","1626 Thames","Baltimore","MD","(HIP),(YC),(D),(R)","Restaurant",1974,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","1626 Thames, Baltimore, MD","-76.5941298","39.2815385","1626 thames st, baltimore, md 21231, usa","Geocoded"
268,"Howard Bar","","715 Howard St.","Baltimore","MD","(B),(M),(RT)","Bars/Clubs",1974,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","715 Howard St., Baltimore, MD","-76.6197451","39.2982162","715 n howard st, baltimore, md 21201, usa","Geocoded"
269,"Howard St. Book Store","","700 Howard St.","Baltimore","MD","","Book Store",1974,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","700 Howard St., Baltimore, MD","-76.6202767","39.2974671","700 n howard st, baltimore, md 21201, usa","Geocoded"
271,"Leon's","","870 Park Ave.","Baltimore","MD","(*)","Bars/Clubs",1974,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","870 Park Ave., Baltimore, MD","-76.6189891","39.3015442","870 park ave, baltimore, md 21201, usa","Geocoded"
272,"Mary's","(Downtown Club)","1101 Cathedral","Baltimore","MD","(YC),(D),(*)","Bars/Clubs",1974,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","1101 Cathedral, Baltimore, MD","-76.6178248","39.302445","1101 cathedral st, baltimore, md 21201, usa","Geocoded"
274,"Owl's Nest","(after hours)","105 E. Madison","Baltimore","MD","(C),(R)","Restaurant",1974,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","105 E. Madison, Baltimore, MD","-76.6135256","39.2986747","105 e madison st, baltimore, md 21202, usa","Geocoded"
276,"Sanitary European Turkish Baths","","1425 E. Baltimore","Baltimore","MD","","Baths",1974,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","1425 E. Baltimore, Baltimore, MD","-76.5977944","39.2912747","1425 e baltimore st, baltimore, md 21231, usa","Geocoded"
277,"Satelite","","1901 Aliceanna","Baltimore","MD","(G),(D),(*)","Bars/Clubs",1974,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","1901 Aliceanna, Baltimore, MD","-76.5897871","39.2835112","1901 aliceanna st, baltimore, md 21231, usa","Geocoded"
278,"Senator","","612 N. Howard St.","Baltimore","MD","(M),(*)","Bars/Clubs",1974,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","612 N. Howard St., Baltimore, MD","-76.6202656","39.2972148","612 n howard st, baltimore, md 21201, usa","Geocoded"
279,"724 Magazines & Books","","724 N. Howard ","Baltimore","MD","","Book Store",1974,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","724 N. Howard , Baltimore, MD","-76.620332","39.29788","724 n howard st, baltimore, md 21201, usa","Geocoded"
280,"Shot Tower","","4 N. High St.","Baltimore","MD","(M),(RT),(B),(G)","Bars/Clubs",1974,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","4 N. High St., Baltimore, MD","-76.6045234","39.2904544","4 n high st, baltimore, md 21202, usa","Geocoded"
282,"Y.M.C.A.","","24 W. Franklin","Baltimore","MD","(H),(M)","Hotels",1974,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","24 W. Franklin, Baltimore, MD","-76.6165858","39.2954574","24 w franklin st, baltimore, md 21201, usa","Geocoded"
283,"Zodiac","(was closed- may be re-opening)","632 S. Bond St.","Baltimore","MD","","Bars/Clubs",1974,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","632 S. Bond St., Baltimore, MD","-76.5954768","39.2837771","632 s bond st, baltimore, md 21231, usa","Geocoded"
287,"Eagle's Cafe","","65 N. Mechanic","Cumberland","MD","(M)","Restaurant",1974,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","65 N. Mechanic, Cumberland, MD","-78.763712","39.6524452","65 n mechanic st, cumberland, md 21502, usa","Geocoded"
288,"Gay Nineties","","41 N. Protomoc St.","Hagerstown","MD","(*)","Bars/Clubs",1974,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","41 N. Protomoc St., Hagerstown, MD","-77.7197451","39.6431403","41 n potomac st, hagerstown, md 21740, usa","Geocoded"
291,"Barrister Inn","","66 State Circle","Annapolis","MD","(M)","Bars/Clubs",1973,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","66 State Circle, Annapolis, MD","-76.4899714","38.9793178","66 state cir, annapolis, md 21401, usa","Geocoded"
292,"Little Campus","","63 Maryland","Annapolis","MD","(M)","Bars/Clubs",1973,NA,NA,"4/14/2020 10:43am","5/7/2020 7:25am","63 Maryland, Annapolis, MD","-76.4897218","38.9796937","63 maryland ave, annapolis, md 21401, usa","Geocoded"
293,"Port of Annapolis Bar","","186 Main St.","Annapolis","MD","(M)","Bars/Clubs",1973,NA,NA,"4/21/2020 8:58am","5/7/2020 7:25am","186 Main St., Annapolis, MD","-76.490422","38.978155","186 main st, annapolis, md 21401, usa","Geocoded"
297,"Club East Baths","","1105 Cathedral","Baltimore","MD","(*)","Baths",1973,NA,NA,"4/21/2020 8:58am","5/7/2020 7:25am","1105 Cathedral, Baltimore, MD","-76.617758","39.302556","1105 cathedral st, baltimore, md 21201, usa","Geocoded"
299,"Fay's Mistake","","2218 Boston St.","Baltimore","MD","(G)","Bars/Clubs",1973,NA,NA,"4/21/2020 8:58am","5/7/2020 7:25am","2218 Boston St., Baltimore, MD","-76.5850064","39.283682","2218 boston st, baltimore, md 21231, usa","Geocoded"
301,"Leon's ","","870 Park Ave.","Baltimore","MD","(*)","Bars/Clubs",1973,NA,NA,"4/21/2020 8:58am","5/7/2020 7:25am","870 Park Ave., Baltimore, MD","-76.6189891","39.3015442","870 park ave, baltimore, md 21201, usa","Geocoded"
302,"Maryland Bar","","1417 Maryland Ave.","Baltimore","MD","(M),(YC)","Bars/Clubs",1973,NA,NA,"4/21/2020 8:58am","5/7/2020 7:25am","1417 Maryland Ave., Baltimore, MD","-76.6175848","39.3060114","1417 maryland ave, baltimore, md 21201, usa","Geocoded"
303,"Mary's","","1101 Cathedral","Baltimore","MD","(YC),(D),(*)","Bars/Clubs",1973,NA,NA,"4/21/2020 8:58am","5/7/2020 7:25am","1101 Cathedral, Baltimore, MD","-76.6178248","39.302445","1101 cathedral st, baltimore, md 21201, usa","Geocoded"
304,"Nite Owl","(after hours)","710 N. Howard St.","Baltimore","MD","(YC),(D),(C),(R),(*)","Restaurant",1973,NA,NA,"4/21/2020 8:58am","5/7/2020 7:25am","710 N. Howard St., Baltimore, MD","-76.6203544","39.2977892","710 n howard st, baltimore, md 21201, usa","Geocoded"
306,"Roosevelt Hotel Bar","(may be closing)","312 W. Camden","Baltimore","MD","(G),(*)","Bars/Clubs,Hotels",1973,NA,NA,"4/21/2020 8:58am","5/7/2020 7:25am","312 W. Camden, Baltimore, MD","-76.6193743","39.2852721","312 w camden st, baltimore, md 21201, usa","Geocoded"
307,"Satelite","","1901 Aliceanna","Baltimore","MD","(G)","Bars/Clubs",1973,NA,NA,"4/21/2020 8:58am","5/7/2020 7:25am","1901 Aliceanna, Baltimore, MD","-76.5897871","39.2835112","1901 aliceanna st, baltimore, md 21231, usa","Geocoded"
308,"Senator","","612 N. Howard","Baltimore","MD","(M),(*)","Bars/Clubs",1973,NA,NA,"4/21/2020 8:58am","5/7/2020 7:25am","612 N. Howard, Baltimore, MD","-76.6202656","39.2972148","612 n howard st, baltimore, md 21201, usa","Geocoded"
309,"724 Magazines & Books","","724 Howard St.","Baltimore","MD","","Book Store",1973,NA,NA,"4/21/2020 8:58am","5/7/2020 7:25am","724 Howard St., Baltimore, MD","-76.620332","39.29788","724 n howard st, baltimore, md 21201, usa","Geocoded"
310,"Shot Tower","","4 N. High St.","Baltimore","MD","(G),(M),(B),(RT)","Bars/Clubs",1973,NA,NA,"4/21/2020 8:58am","5/7/2020 7:25am","4 N. High St., Baltimore, MD","-76.6045234","39.2904544","4 n high st, baltimore, md 21202, usa","Geocoded"
313,"Zodiac","","632 S. Bond St.","Baltimore","MD","(G),(S)","Bars/Clubs",1973,NA,NA,"4/21/2020 8:58am","5/7/2020 7:25am","632 S. Bond St., Baltimore, MD","-76.5954768","39.2837771","632 s bond st, baltimore, md 21231, usa","Geocoded"
317,"Eagle's Cafe","","65 N. Mechanic","Cumberland","MD","(M)","Restaurant",1973,NA,NA,"4/21/2020 8:58am","5/7/2020 7:25am","65 N. Mechanic, Cumberland, MD","-78.763712","39.6524452","65 n mechanic st, cumberland, md 21502, usa","Geocoded"
318,"Gay Nineties ","","41 N. Potomoc St.","Hagerstown","MD","","Bars/Clubs",1973,NA,NA,"4/21/2020 8:58am","5/7/2020 7:25am","41 N. Potomoc St., Hagerstown, MD","-77.7197451","39.6431403","41 n potomac st, hagerstown, md 21740, usa","Geocoded"
321,"Little Campus","","63 Maryland","Annapolis","MD","(M)","Bars/Clubs",1972,NA,NA,"4/21/2020 8:58am","5/7/2020 7:25am","63 Maryland, Annapolis, MD","-76.4897218","38.9796937","63 maryland ave, annapolis, md 21401, usa","Geocoded"
322,"Red Coach","","211 George St.","Annapolis","MD","(M)","Bars/Clubs",1972,NA,NA,"4/21/2020 8:58am","5/7/2020 7:25am","211 George St., Annapolis, MD","-76.4889538","38.9798836","211 prince george st, annapolis, md 21401, usa","Geocoded"
326,"Club Mitchell","","100 E. Pratt","Baltimore","MD","(G),(P),(D)","Bars/Clubs",1972,NA,NA,"4/21/2020 8:58am","5/7/2020 7:25am","100 E. Pratt, Baltimore, MD","-76.6128397","39.2871714","100 east pratt street, 100 e pratt st, baltimore, md 21202, usa","Geocoded"
327,"Cyrano's","($2.00 admission)","710 N. Howard St.","Baltimore","MD","(YC),(D),(*)","Bars/Clubs",1972,NA,NA,"4/21/2020 8:58am","5/7/2020 7:25am","710 N. Howard St., Baltimore, MD","-76.6203544","39.2977892","710 n howard st, baltimore, md 21201, usa","Geocoded"
328,"Downtown Club","","1101 Cathedral","Baltimore","MD","(YC),(HIP),(D),(*)","Bars/Clubs",1972,NA,NA,"4/21/2020 8:58am","5/7/2020 7:25am","1101 Cathedral, Baltimore, MD","-76.6178248","39.302445","1101 cathedral st, baltimore, md 21201, usa","Geocoded"
331,"Leon's","","870 Park Ave.","Baltimore","MD","(*)","Bars/Clubs",1972,NA,NA,"4/21/2020 8:58am","5/7/2020 7:25am","870 Park Ave., Baltimore, MD","-76.6189891","39.3015442","870 park ave, baltimore, md 21201, usa","Geocoded"
332,"Maryland Bar","","1417 Maryland Ave.","Baltimore","MD","(YC)","Bars/Clubs",1972,NA,NA,"4/21/2020 8:58am","5/7/2020 7:25am","1417 Maryland Ave., Baltimore, MD","-76.6175848","39.3060114","1417 maryland ave, baltimore, md 21201, usa","Geocoded"
334,"Regency of Baltimore Baths","","17 E. Franklin St.","Baltimore","MD","(P)","Baths",1972,NA,NA,"4/21/2020 8:58am","5/7/2020 7:25am","17 E. Franklin St., Baltimore, MD","-76.614442","39.2949086","17 e franklin st, baltimore, md 21202, usa","Geocoded"
335,"Roosevelt Hotel Bar","","312 W. Camden","Baltimore","MD","(G),(*)","Bars/Clubs,Hotels",1972,NA,NA,"4/21/2020 8:58am","5/7/2020 7:25am","312 W. Camden, Baltimore, MD","-76.6193743","39.2852721","312 w camden st, baltimore, md 21201, usa","Geocoded"
